,date,discount_ratio,discount_value,discount_volume,full_discount_value,full_preminum_value,full_value,preminum_ratio,preminum_value,preminum_volume,ratio,row_volume,value
359,2013-01-18,-756.525992889,0.590882983312,0.0,0.0,0.0,0.0,191.252126574,0.708036521768,0.0,-270.483900803,0.0,0.631448854285
360,2013-01-25,-766.65053675,0.119414983114,0.0,0.0,0.0,0.0,189.768421882,0.523839396191,0.0,-269.657429982,0.0,0.295118398423
361,2013-02-01,-761.716693632,0.0909958538818,0.0,0.0,0.0,0.0,151.414441506,0.0119301403151,0.0,-273.222799078,0.0,-0.0712898514321
362,2013-02-08,-731.523170761,0.131368758321,0.0,0.0,0.0,0.0,199.421912943,0.295611148361,0.0,-227.49996917,0.0,0.216438761097
363,2013-02-15,-762.519103713,-0.527895643354,0.0,0.0,0.0,0.0,243.753352191,-0.0367606619682,0.0,-239.937477649,0.0,-0.318238979301
364,2013-02-22,-800.607805952,-0.808496240149,0.0,0.0,0.0,0.0,222.510717819,-0.264171318579,0.0,-275.97242604,0.0,-0.543414946676
365,2013-03-01,-756.438872701,0.797660885005,0.0,0.0,0.0,0.0,257.208404029,0.595277857805,0.0,-223.645780666,0.0,0.675159108834
366,2013-03-08,-745.754797493,0.840379956276,0.0,0.0,0.0,0.0,240.330095745,0.839218551525,0.0,-210.403250669,0.0,0.669575398461
367,2013-03-15,-844.235217706,-0.945152552018,0.0,0.0,0.0,0.0,99.2453381169,-1.33580219552,0.0,-357.332379672,0.0,-1.34678090938
368,2013-03-22,-779.411963094,0.0116440478802,0.0,0.0,0.0,0.0,241.459399697,1.22646860884,0.0,-269.999136772,0.0,0.619831296812
369,2013-04-05,-754.593767874,0.255681448735,0.0,0.0,0.0,0.0,215.236281939,-0.156951195904,0.0,-280.562147606,0.0,-0.0444452268937
370,2013-04-12,-777.775835423,0.586015618491,0.0,0.0,0.0,0.0,200.284696034,0.484987219235,0.0,-298.60232505,0.0,0.457185022332
371,2013-04-19,-757.96582014,-0.9061670814,0.0,0.0,0.0,0.0,248.175543636,-0.270341804311,0.0,-272.562484221,0.0,-0.60834801251
372,2013-04-26,-738.191720047,1.1602095807,0.0,0.0,0.0,0.0,269.02506642,1.41579981216,0.0,-248.401317609,0.0,1.19784751133
373,2013-05-03,-741.968006788,0.852288444789,0.0,0.0,0.0,0.0,211.41187926,0.376458149795,0.0,-276.643103593,0.0,0.615361045505
374,2013-05-10,-708.309663047,0.460064177602,0.0,0.0,0.0,0.0,288.358111915,1.02663214773,0.0,-222.198579002,0.0,0.678487303543
375,2013-05-17,-694.053037799,0.0751475222372,0.0,0.0,0.0,0.0,253.309703515,-0.411483129951,0.0,-235.82260372,0.0,-0.169810177216
376,2013-05-24,-707.69023536,-1.25131194104,0.0,0.0,0.0,0.0,241.755027422,-0.430640071092,0.0,-259.562039408,0.0,-0.898890460728
377,2013-05-31,-861.639674524,-3.00012764421,0.0,0.0,0.0,0.0,-69.5593333612,-3.41866963043,0.0,-477.195152739,0.0,-3.20820768858
378,2013-06-07,-877.479950889,-0.691802132294,0.0,0.0,0.0,0.0,-85.0954828465,-0.452717734317,0.0,-500.172515358,0.0,-0.591655135293
379,2013-06-14,-953.772855226,-2.19751759559,0.0,0.0,0.0,0.0,-180.030239876,-1.83772677518,0.0,-592.248349984,0.0,-1.85103087555
380,2013-06-21,-989.213101352,-3.15056755181,0.0,0.0,0.0,0.0,-216.841143996,-2.34317368829,0.0,-629.346485375,0.0,-2.87193117882
381,2013-06-28,-851.204043903,1.62393231915,0.0,0.0,0.0,0.0,-76.3013533593,3.02733811431,0.0,-494.936133702,0.0,2.10753547669
382,2013-07-05,-1001.844387,-1.43702161188,0.0,0.0,0.0,0.0,-346.201584332,-2.19819807261,0.0,-692.553805996,0.0,-2.10281253424
383,2013-07-12,-967.062743179,1.86270264818,0.0,0.0,0.0,0.0,-273.173718936,1.96812731705,0.0,-643.73034767,0.0,1.7813465416
384,2013-07-19,-1020.65602314,0.400052092111,0.0,0.0,0.0,0.0,-361.260345414,0.463340522007,0.0,-689.054633781,0.0,0.343912551295
385,2013-07-26,-971.63599369,-0.143176714611,0.0,0.0,0.0,0.0,-303.558421034,0.529537871874,0.0,-651.139684113,0.0,0.134840526259
386,2013-08-02,-1012.89613832,-0.204636951138,0.0,0.0,0.0,0.0,-379.223248625,-0.525932110829,0.0,-706.780703556,0.0,-0.547806313422
387,2013-08-09,-1047.89723157,-0.72800138173,0.0,0.0,0.0,0.0,-345.042218508,-0.624570041559,0.0,-747.231211707,0.0,-0.618010127794
388,2013-08-16,-1138.24342617,-2.18179646146,0.0,0.0,0.0,0.0,-511.728118704,-0.896586659068,0.0,-781.095213351,0.0,-1.67704588504
389,2013-08-23,-1154.78730548,-0.306320412165,0.0,0.0,0.0,0.0,-518.871436882,-0.178985074442,0.0,-783.913427028,0.0,-0.228706891007
390,2013-08-30,-1097.68197292,-0.526261507376,0.0,0.0,0.0,0.0,-476.504249639,-0.383028902989,0.0,-738.466121255,0.0,-0.130913231964
391,2013-09-06,-1092.86221609,0.478618810939,0.0,0.0,0.0,0.0,-470.655952342,0.42979489433,0.0,-761.114669309,0.0,0.0974025513894
392,2013-09-13,-1147.57026174,0.0914284003106,0.0,0.0,0.0,0.0,-523.935130284,0.0861802434827,0.0,-798.03337724,0.0,0.0513369961558
393,2013-09-20,-1129.19942247,0.915468323037,0.0,0.0,0.0,0.0,-478.7262299,0.599611922088,0.0,-807.101303912,0.0,0.80476886988
394,2013-09-27,-1038.84350807,0.565309095171,0.0,0.0,0.0,0.0,-389.701587778,0.320824463121,0.0,-738.313011323,0.0,0.493890955048
395,2013-10-04,-1109.57906024,-0.524504534098,0.0,0.0,0.0,0.0,-491.32831511,-0.263411971681,0.0,-764.773566198,0.0,-0.404515017866
396,2013-10-11,-1133.99428747,-0.275533017857,0.0,0.0,0.0,0.0,-539.014991382,-0.435526451987,0.0,-804.935313161,0.0,-0.281717805186
397,2013-10-18,-1108.34875296,1.49697992595,0.0,0.0,0.0,0.0,-489.720508412,1.56689842507,0.0,-786.987253766,0.0,1.4427627504
398,2013-10-25,-1065.8801031,0.942115561731,0.0,0.0,0.0,0.0,-473.990044704,0.961743184371,0.0,-733.538244675,0.0,1.09335559119
399,2013-11-01,-1052.99717118,-0.310206217011,0.0,0.0,0.0,0.0,-457.678064898,-0.204372187419,0.0,-736.192017775,0.0,-0.332561310708
400,2013-11-08,-1114.41202547,-0.985378588928,0.0,0.0,0.0,0.0,-496.452262372,-0.758113665249,0.0,-803.764738206,0.0,-0.986995457514
401,2013-11-15,-1111.86116929,0.0723718072006,0.0,0.0,0.0,0.0,-512.128458702,0.408238899823,0.0,-818.281110009,0.0,0.0732653645238
402,2013-11-22,-1193.36200292,-0.867325740684,0.0,0.0,0.0,0.0,-587.349953514,-0.802066942379,0.0,-892.600852935,0.0,-0.763889866209
403,2013-11-29,-1195.83795904,0.373690732022,0.0,0.0,0.0,0.0,-584.776880136,0.185298633791,0.0,-876.688726691,0.0,0.271602222492
404,2013-12-06,-1212.93180712,-0.897538713539,0.0,0.0,0.0,0.0,-670.723686471,-1.04680719151,0.0,-929.619524316,0.0,-0.843549386863
405,2013-12-13,-1234.3407273,-0.712555805801,0.0,0.0,0.0,0.0,-706.359895125,-0.842187688419,0.0,-934.091218597,0.0,-0.58601751886
406,2013-12-20,-1172.50086227,0.591474524502,0.0,0.0,0.0,0.0,-540.962209198,2.12535189886,0.0,-855.867329264,0.0,1.13546219611
407,2013-12-27,-1048.35009687,1.44115763551,0.0,0.0,0.0,0.0,-413.466951268,0.737480015923,0.0,-728.150183369,0.0,1.07969146358
408,2014-01-03,-1097.28716247,-0.257662014786,0.0,0.0,0.0,0.0,-518.02201747,-0.751726984556,0.0,-766.016435936,0.0,-0.288947460946
409,2014-01-10,-1031.35832588,1.05202062465,0.0,0.0,0.0,0.0,-426.889630778,1.76259336895,0.0,-727.012472248,0.0,1.20419947713
410,2014-01-17,-1024.4230926,0.117815745558,0.0,0.0,0.0,0.0,-408.338121286,0.400839536181,0.0,-731.131103904,0.0,0.119241785679
411,2014-01-24,-1012.61240374,-0.933342117646,0.0,0.0,0.0,0.0,-403.148126977,-0.938508226936,0.0,-710.801804001,0.0,-0.591570180003
412,2014-01-31,-1078.1359878,-1.14022725424,0.0,0.0,0.0,0.0,-476.384635446,-0.961232899946,0.0,-774.695168021,0.0,-0.916321809518
413,2014-02-07,-1069.98363057,0.631218043135,0.0,0.0,0.0,0.0,-438.394945658,1.09894546495,0.0,-741.223977403,0.0,0.866387422111
414,2014-02-14,-1030.37755465,1.05588426512,0.0,0.0,0.0,0.0,-412.244241897,1.22348920585,0.0,-722.266741058,0.0,0.858018057073
415,2014-02-21,-1030.53897347,0.356518541737,0.0,0.0,0.0,0.0,-357.301206846,0.199613798118,0.0,-709.233997048,0.0,0.30140147107
416,2014-02-28,-1005.59909094,1.18807014396,0.0,0.0,0.0,0.0,-419.075084136,0.447497279359,0.0,-694.925782567,0.0,0.872771836981
417,2014-03-07,-1048.33206072,-0.167884951817,0.0,0.0,0.0,0.0,-415.117061074,-0.254511038977,0.0,-734.231497948,0.0,-0.381889641945
418,2014-03-14,-1021.89808769,-1.03526960554,0.0,0.0,0.0,0.0,-356.207176767,-0.453412526923,0.0,-708.581209099,0.0,-0.570770226143
419,2014-03-21,-1022.78375804,-0.0210019371317,0.0,0.0,0.0,0.0,-411.92357585,0.143793900342,0.0,-727.163464333,0.0,-0.0635608687031
420,2014-03-28,-1048.35297499,0.333913728773,0.0,0.0,0.0,0.0,-377.804459691,0.426949416977,0.0,-714.088642466,0.0,0.450016956842
421,2014-04-04,-1045.70864847,0.304421564748,0.0,0.0,0.0,0.0,-394.987997324,-0.314710785573,0.0,-732.454251381,0.0,0.0882638518289
422,2014-04-11,-1007.10345257,-0.375809345692,0.0,0.0,0.0,0.0,-351.907785219,-0.430847386783,0.0,-697.361119221,0.0,-0.218153210671
423,2014-04-25,-956.46226854,1.30581388666,0.0,0.0,0.0,0.0,-281.70185265,1.57250680794,0.0,-634.718501477,0.0,1.23353578426
424,2014-05-02,-979.965267441,0.525976952408,0.0,0.0,0.0,0.0,-290.246091818,0.885325042122,0.0,-645.693875419,0.0,0.522975040822
425,2014-05-09,-970.391941757,0.0446535772751,0.0,0.0,0.0,0.0,-273.788230098,0.29728185759,0.0,-628.738988638,0.0,0.252361733685
426,2014-05-16,-971.03670523,-0.128856803323,0.0,0.0,0.0,0.0,-248.998152408,0.44221596969,0.0,-626.321885772,0.0,0.161205159986
427,2014-05-23,-907.891377476,0.288990412087,0.0,0.0,0.0,0.0,-183.996289917,0.651136308751,0.0,-616.616914845,0.0,0.249890783445
428,2014-05-30,-941.900743082,0.593689442963,0.0,0.0,0.0,0.0,-167.552152584,0.692942105031,0.0,-609.05920312,0.0,0.593549878604
429,2014-06-06,-1018.30057503,-0.538821405623,0.0,0.0,0.0,0.0,-256.082407068,-0.0112884372193,0.0,-673.232088764,0.0,-0.377463647525
430,2014-06-13,-948.166113142,-0.292843083773,0.0,0.0,0.0,0.0,-232.215278071,-0.0383874486764,0.0,-640.733394459,0.0,0.0565570570855
431,2014-06-20,-981.397969329,0.204522348836,0.0,0.0,0.0,0.0,-278.434827988,0.276572797294,0.0,-659.67537517,0.0,0.129314903028
432,2014-06-27,-927.820170243,0.363264451476,0.0,0.0,0.0,0.0,-177.192200284,0.7524912818,0.0,-626.593586425,0.0,0.525553930286
433,2014-07-11,-916.576813314,-0.176655461131,0.0,0.0,0.0,0.0,-193.230686116,-0.123899003751,0.0,-642.103347974,0.0,-0.35092211697
434,2014-07-18,-947.460467384,-0.37420532578,0.0,0.0,0.0,0.0,-238.935114327,-0.101410031598,0.0,-658.835336246,0.0,-0.256561857465
435,2014-07-25,-880.284892906,0.163040837983,0.0,0.0,0.0,0.0,-230.896669909,0.342962950228,0.0,-642.284131601,0.0,0.245576020206
436,2014-08-01,-1051.15909023,-2.70833088286,0.0,0.0,0.0,0.0,-390.695606904,-2.6147287569,0.0,-749.032604801,0.0,-2.55268293129
437,2014-08-08,-1057.69278519,-0.372147181011,0.0,0.0,0.0,0.0,-364.563939771,-0.0212413687186,0.0,-760.24595185,0.0,-0.225343623712
438,2014-08-15,-1050.64190887,0.870813717314,0.0,0.0,0.0,0.0,-307.423990448,1.52445311787,0.0,-724.092809218,0.0,1.11307949934
439,2014-08-22,-1037.57812279,0.42480541449,0.0,0.0,0.0,0.0,-280.763994296,0.686526926323,0.0,-734.398932051,0.0,0.272459049171
440,2014-08-29,-1036.23323363,0.508021192789,0.0,0.0,0.0,0.0,-270.798474358,1.01898487859,0.0,-709.67892188,0.0,0.738449554406
441,2014-09-05,-1035.75150423,-0.29942607602,0.0,0.0,0.0,0.0,-260.388318792,-0.306406295965,0.0,-713.571965188,0.0,-0.277196346642
442,2014-09-12,-1078.92802266,-1.69367534395,0.0,0.0,0.0,0.0,-268.303265245,-1.35080506483,0.0,-747.116884918,0.0,-1.50536083974
443,2014-09-19,-1080.83637681,-0.171928714229,0.0,0.0,0.0,0.0,-245.649864665,0.31742513873,0.0,-763.515909432,0.0,-0.0855276860687
444,2014-09-26,-1097.01326462,-1.29420915025,0.0,0.0,0.0,0.0,-331.673252964,-1.43480940921,0.0,-806.460974792,0.0,-1.34848733592
445,2014-10-03,-1126.6538305,-0.547487397265,0.0,0.0,0.0,0.0,-370.302436155,-0.220951333254,0.0,-816.038440696,0.0,-0.203247543716
446,2014-10-10,-1108.0473521,-1.60042695224,0.0,0.0,0.0,0.0,-393.994033011,-1.97929340578,0.0,-827.176557402,0.0,-1.40201273609
447,2014-10-17,-1112.33225582,-0.549082587313,0.0,0.0,0.0,0.0,-414.422653052,-0.250845572421,0.0,-821.125664411,0.0,-0.313789456432
448,2014-10-24,-1009.61628391,1.97533500159,0.0,0.0,0.0,0.0,-295.69458231,2.36258747569,0.0,-761.222400295,0.0,1.81799162767
449,2014-10-31,-1010.70867865,0.445985900576,0.0,0.0,0.0,0.0,-295.585380086,0.763878209902,0.0,-786.016072685,0.0,0.39482106815
450,2014-11-07,-1095.10968376,-0.479096691802,0.0,0.0,0.0,0.0,-360.12173034,0.256126198191,0.0,-777.494090925,0.0,-0.0333379713861
451,2014-11-14,-1099.39133919,-0.63884503331,0.0,0.0,0.0,0.0,-345.392773518,-0.38322148366,0.0,-799.941312795,0.0,-0.5797763772
452,2014-11-21,-1098.48022926,-0.201278708588,0.0,0.0,0.0,0.0,-313.284745913,0.512031530267,0.0,-803.802216047,0.0,0.0087062407241
453,2014-11-28,-1080.35741667,0.329581323825,0.0,0.0,0.0,0.0,-307.050564879,0.632849837978,0.0,-737.346508169,0.0,0.612129905107
454,2014-12-05,-1082.30208927,-1.22411550409,0.0,0.0,0.0,0.0,-351.448512306,-1.3728185059,0.0,-799.174458959,0.0,-1.29601950198
455,2014-12-12,-1173.71443384,-3.39253610821,0.0,0.0,0.0,0.0,-395.049244911,-2.50881943905,0.0,-848.97625993,0.0,-2.92684123438
456,2014-12-19,-1128.71868546,1.19875221211,0.0,0.0,0.0,0.0,-326.260057657,1.63394260087,0.0,-823.409589686,0.0,1.10244492155
457,2014-12-26,-1129.23315563,0.0117364667172,0.0,0.0,0.0,0.0,-323.001299264,-0.924890767792,0.0,-836.740586688,0.0,-0.141040210687
458,2015-01-02,-1178.57173893,-0.76042911513,0.0,0.0,0.0,0.0,-451.608819927,-0.86141006375,0.0,-870.303119643,0.0,-0.49669324563
459,2015-01-09,-1120.29280816,0.172506305275,0.0,0.0,0.0,0.0,-404.804835762,0.412531707048,0.0,-827.584870224,0.0,0.237063396492
460,2015-01-16,-1104.77102277,-0.601232446701,0.0,0.0,0.0,0.0,-430.30442765,-0.240485826526,0.0,-831.701990588,0.0,-0.379500082001
461,2015-01-23,-1102.30233357,0.751943596936,0.0,0.0,0.0,0.0,-333.8921289,1.63050697837,0.0,-792.525305467,0.0,0.933748038426
462,2015-01-30,-1107.87537899,-0.956261159047,0.0,0.0,0.0,0.0,-299.323642424,-0.509599097826,0.0,-804.6450683,0.0,-0.620230506037
463,2015-02-06,-1150.19227426,0.880598944453,0.0,0.0,0.0,0.0,-313.764888659,1.01965486177,0.0,-810.056343565,0.0,0.805259832758
464,2015-02-13,-1117.19565148,0.490475842229,0.0,0.0,0.0,0.0,-341.046001477,0.539561636526,0.0,-785.16242452,0.0,0.480822166482
465,2015-02-20,-1119.00031745,-0.254160946542,0.0,0.0,0.0,0.0,-360.666786404,-0.197440706552,0.0,-813.420469311,0.0,-0.152852102831
466,2015-02-27,-1096.39855708,0.984642126021,0.0,0.0,0.0,0.0,-323.900895682,1.02941548529,0.0,-765.726296939,0.0,1.02919772278
467,2015-03-06,-1107.34993547,-0.692719381658,0.0,0.0,0.0,0.0,-331.84146792,-0.39457132397,0.0,-747.843657527,0.0,-0.528677376311
468,2015-03-13,-1110.16102725,-1.2604070752,0.0,0.0,0.0,0.0,-305.30026597,-1.06280994703,0.0,-762.695428091,0.0,-1.09382645005
469,2015-03-20,-1115.02613423,0.599131058611,0.0,0.0,0.0,0.0,-391.123468333,-0.0806411381258,0.0,-813.287253906,0.0,0.278892672557
470,2015-03-27,-1083.7546512,-0.0203785752043,0.0,0.0,0.0,0.0,-378.590349644,0.175359521707,0.0,-773.371987639,0.0,0.16087509166
471,2015-04-10,-1126.80046898,0.962778512043,0.0,0.0,0.0,0.0,-385.361119281,1.09174928849,0.0,-796.794133397,0.0,0.959080352759
472,2015-04-17,-1129.64410501,-0.275320497761,0.0,0.0,0.0,0.0,-340.198393325,0.0625627760921,0.0,-780.912886198,0.0,-0.138965278377
473,2015-04-24,-1104.53205391,0.748178973967,0.0,0.0,0.0,0.0,-365.101545161,0.399190803458,0.0,-763.256904296,0.0,0.693636157177
474,2015-05-01,-1102.17281308,-0.0804957404862,0.0,0.0,0.0,0.0,-350.034755663,-0.190973566541,0.0,-747.405164971,0.0,-0.127861988078
475,2015-05-08,-1152.65363215,-0.625373680833,0.0,0.0,0.0,0.0,-430.699928364,-0.680011365898,0.0,-815.264314051,0.0,-0.704772384177
476,2015-05-15,-1161.15258997,-0.201738329684,0.0,0.0,0.0,0.0,-446.97610865,0.0705221594106,0.0,-828.775860373,0.0,-0.140841625089
477,2015-05-22,-1176.45080174,-0.289843019545,0.0,0.0,0.0,0.0,-448.637584751,-0.297308353804,0.0,-835.396115889,0.0,-0.241122425804
478,2015-05-29,-1178.01790629,-0.396150761833,0.0,0.0,0.0,0.0,-440.431666737,-0.103192961803,0.0,-836.83205648,0.0,-0.274445442829
479,2015-06-05,-1213.39193382,-1.28990949469,0.0,0.0,0.0,0.0,-480.92118484,-0.694714401055,0.0,-854.470442946,0.0,-1.01628742319
480,2015-06-12,-1265.29704963,-1.15448664163,0.0,0.0,0.0,0.0,-553.317376539,-0.89677373019,0.0,-914.206292827,0.0,-1.08274511681
481,2015-06-19,-1260.01221433,0.0505211980781,0.0,0.0,0.0,0.0,-553.304903155,-0.255574472076,0.0,-908.37269538,0.0,-0.0301554473639
482,2015-06-26,-1339.80063222,-1.49530451612,0.0,0.0,0.0,0.0,-667.679775996,-1.10524191633,0.0,-1017.02779205,0.0,-1.39774149964
483,2015-07-10,-1308.83073813,-0.783822640262,0.0,0.0,0.0,0.0,-575.117552475,0.0318803606343,0.0,-969.959433376,0.0,-0.155546937158
484,2015-07-17,-1315.19527615,0.0262137723251,0.0,0.0,0.0,0.0,-610.103415599,1.02474400311,0.0,-983.645979869,0.0,0.34506257156
485,2015-07-24,-1427.84544258,-2.73413955973,0.0,0.0,0.0,0.0,-677.202711758,-1.60552483196,0.0,-1068.10023882,0.0,-2.14707725168
486,2015-07-31,-1407.29803674,0.588080852247,0.0,0.0,0.0,0.0,-631.740299346,1.01094140982,0.0,-1050.57196759,0.0,0.686812097135
487,2015-08-07,-1437.37347165,-1.26902175827,0.0,0.0,0.0,0.0,-676.273184594,-0.852744973019,0.0,-1087.26011712,0.0,-1.08149421795
488,2015-08-14,-1414.48476285,-0.349868003808,0.0,0.0,0.0,0.0,-663.813883624,0.55939445251,0.0,-1053.85066684,0.0,-0.0229937417136
489,2015-08-21,-1485.79154876,-2.9881105894,0.0,0.0,0.0,0.0,-700.52244221,-3.15528989031,0.0,-1112.03160271,0.0,-2.91746149495
490,2015-08-28,-1474.2321896,-0.49675686234,0.0,0.0,0.0,0.0,-611.522374542,0.40841607583,0.0,-1059.3341403,0.0,0.0807444071284
491,2015-09-04,-1480.89574882,-0.915117576736,0.0,0.0,0.0,0.0,-668.68260916,-0.929389456238,0.0,-1085.47845716,0.0,-0.792505865247
492,2015-09-11,-1551.17580802,-0.765341324645,0.0,0.0,0.0,0.0,-702.721216831,0.137238012966,0.0,-1140.08789435,0.0,-0.338916971758
493,2015-09-18,-1488.88351334,0.513940796954,0.0,0.0,0.0,0.0,-641.766299567,0.909217839286,0.0,-1074.87093925,0.0,0.655988753443
494,2015-09-25,-1472.98694732,-1.47171822647,0.0,0.0,0.0,0.0,-632.780681496,-1.39548916658,0.0,-1079.69989422,0.0,-1.32358165868
495,2015-10-02,-1571.7347922,-1.76716172666,0.0,0.0,0.0,0.0,-754.885253808,-1.31770245984,0.0,-1231.52603525,0.0,-1.49435661564
496,2015-10-09,-1429.80114445,4.42732157266,0.0,0.0,0.0,0.0,-571.300243475,3.23043822942,0.0,-1076.18730993,0.0,3.69316752883
497,2015-10-16,-1429.68916839,-0.138260303919,0.0,0.0,0.0,0.0,-560.819973494,0.371431791621,0.0,-1075.96570781,0.0,0.0792974354116
498,2015-10-23,-1367.63027559,0.884531585425,0.0,0.0,0.0,0.0,-503.342309591,0.741389175258,0.0,-1036.93986331,0.0,0.7403928556
499,2015-10-30,-1361.10054479,-0.338297819595,0.0,0.0,0.0,0.0,-529.63998202,0.098102692996,0.0,-1039.50262151,0.0,-0.173936737558
500,2015-11-06,-1396.09104169,-0.580384931257,0.0,0.0,0.0,0.0,-535.830831432,0.306688823388,0.0,-1051.79036636,0.0,-0.208044576608
501,2015-11-13,-1499.56880024,-3.19836938245,0.0,0.0,0.0,0.0,-581.092735267,-1.98377225098,0.0,-1132.58063461,0.0,-2.47945128385
502,2015-11-20,-1519.81770747,0.269653178684,0.0,0.0,0.0,0.0,-557.240656223,1.03673736418,0.0,-1132.50989198,0.0,0.408612576844
503,2015-11-27,-1503.75438375,0.0133412869574,0.0,0.0,0.0,0.0,-550.963845753,0.47265142426,0.0,-1107.50373334,0.0,0.275450545232
504,2015-12-04,-1516.44158394,-0.145184850194,0.0,0.0,0.0,0.0,-512.170068312,0.145742738265,0.0,-1088.095181,0.0,0.0075353438815
505,2015-12-11,-1609.2481473,-3.93481916837,0.0,0.0,0.0,0.0,-586.122457829,-2.95708322892,0.0,-1200.09439618,0.0,-3.51203893753
506,2015-12-18,-1396.72520626,1.98168425643,0.0,0.0,0.0,0.0,-437.224780746,1.44793025436,0.0,-972.080422058,0.0,1.80525483056
507,2016-01-08,-1359.28004484,-1.29170249802,0.0,0.0,0.0,0.0,-470.517157692,-1.14404025725,0.0,-932.979039816,0.0,-0.880031691102
508,2016-01-15,-1538.66686889,-4.3160061981,0.0,0.0,0.0,0.0,-624.369646475,-3.94996431624,0.0,-1127.42645546,0.0,-4.13354611286
509,2016-01-22,-1570.15164237,-0.205034554051,0.0,0.0,0.0,0.0,-621.20213288,0.500850722703,0.0,-1120.7411661,0.0,0.198678926469
510,2016-01-29,-1421.07718217,2.88892250109,0.0,0.0,0.0,0.0,-494.802498288,2.33218691583,0.0,-995.351165126,0.0,2.35569992547
511,2016-02-05,-1435.41012554,-1.11247220079,0.0,0.0,0.0,0.0,-457.918851818,-0.762879920127,0.0,-967.188460137,0.0,-0.9755952971
512,2016-02-12,-1541.41458173,-3.1145183166,0.0,0.0,0.0,0.0,-568.331995068,-3.46591526912,0.0,-1076.3033685,0.0,-3.24262779008
513,2016-02-19,-1464.77801105,1.94196257446,0.0,0.0,0.0,0.0,-458.491139373,2.55359265057,0.0,-1018.61654339,0.0,1.93398832969
514,2016-02-26,-1382.95567217,1.61193945005,0.0,0.0,0.0,0.0,-485.004429573,1.51343022608,0.0,-952.268694245,0.0,1.55024602506
515,2016-03-04,-1276.50627875,3.7377022902,0.0,0.0,0.0,0.0,-353.914885008,2.74004813529,0.0,-847.309822554,0.0,3.12361117989
516,2016-03-11,-1256.61211371,1.06722396783,0.0,0.0,0.0,0.0,-340.59108559,0.734958546539,0.0,-825.015240278,0.0,0.886204942701
517,2016-03-18,-1195.8041241,1.48534316668,0.0,0.0,0.0,0.0,-286.830672348,1.00045546653,0.0,-782.916268381,0.0,1.2055963055
518,2016-04-01,-1172.14806247,0.266379666976,0.0,0.0,0.0,0.0,-246.04047292,1.2512319813,0.0,-738.823321748,0.0,0.618654456945
519,2016-04-08,-1220.09462752,-0.999058925865,0.0,0.0,0.0,0.0,-268.186104889,-0.529496375435,0.0,-792.155285751,0.0,-0.664651329421
520,2016-04-15,-1233.67575887,1.00418543024,0.0,0.0,0.0,0.0,-267.886943228,0.868346865919,0.0,-795.632816519,0.0,0.849029116675
521,2016-04-22,-1184.96537974,1.23945594035,0.0,0.0,0.0,0.0,-253.309600724,0.500821414692,0.0,-755.335111656,0.0,1.05597826087
522,2016-04-29,-1174.81571964,0.139393162496,0.0,0.0,0.0,0.0,-231.25256046,0.286855615552,0.0,-752.413209824,0.0,0.213569260197
523,2016-05-06,-1188.59355731,-1.04547668356,0.0,0.0,0.0,0.0,-141.568740937,0.838830554694,0.0,-726.203938554,0.0,-0.329885824912
524,2016-05-13,-1189.95160374,-0.206362450318,0.0,0.0,0.0,0.0,-170.987939366,-0.415343381963,0.0,-737.074122978,0.0,-0.240547145081
525,2016-05-20,-1182.58647289,-0.118865837597,0.0,0.0,0.0,0.0,-265.3679275,-0.528586826516,0.0,-767.056311412,0.0,-0.307402765426
526,2016-05-27,-1134.09692387,1.37728636977,0.0,0.0,0.0,0.0,-211.180495916,1.76577950397,0.0,-723.175824297,0.0,1.46428576805
527,2016-06-03,-1118.94896503,0.759679945026,0.0,0.0,0.0,0.0,-165.216531439,0.926475022822,0.0,-680.984246386,0.0,0.813168434368
528,2016-06-10,-1057.7619632,0.763611490534,0.0,0.0,0.0,0.0,-136.952211814,0.398441160007,0.0,-633.126092883,0.0,0.565843793214
529,2016-06-17,-1097.86571121,-1.59106596946,0.0,0.0,0.0,0.0,-150.290858438,-1.13951426934,0.0,-665.232247169,0.0,-1.38014048857
530,2016-06-24,-1094.84859229,-0.498204174915,0.0,0.0,0.0,0.0,-75.7613845522,-0.459430502185,0.0,-638.097013878,0.0,-0.349816863909
531,2016-07-01,-1106.02572235,1.39743737026,0.0,0.0,0.0,0.0,-22.2590100808,1.91888622346,0.0,-643.87642088,0.0,1.52781746691
532,2016-07-08,-1080.43333941,0.65460138051,0.0,0.0,0.0,0.0,-13.7833941779,1.06112782111,0.0,-612.184287135,0.0,0.85001746389
533,2016-07-15,-1110.5977721,0.678454943101,0.0,0.0,0.0,0.0,-129.588939009,-0.407201518961,0.0,-681.572071884,0.0,0.0643012115997
534,2016-07-22,-1052.42128367,0.747739367391,0.0,0.0,0.0,0.0,-71.6929645361,0.847886836741,0.0,-623.471360891,0.0,0.862355076063
535,2016-07-29,-1018.44087724,0.487966306362,0.0,0.0,0.0,0.0,-34.0898429141,0.889192127925,0.0,-575.084299044,0.0,0.685404175739
536,2016-08-05,-1049.73545762,-0.325298193975,0.0,0.0,0.0,0.0,-18.4863667444,0.329609549694,0.0,-612.225491717,0.0,-0.1654799888
537,2016-08-12,-1027.56630267,0.64879336623,0.0,0.0,0.0,0.0,-6.87408047063,0.216372270852,0.0,-598.84727613,0.0,0.41762001142
